Station,Konfiguration,MAE,RMSE,MASE,MAPE %,MAE_8h,RMSE_8h,MASE_8h,MAPE_8h,MAE_24h,RMSE_24h,MASE_24h,MAPE_24h,MAE_48h,RMSE_48h,MASE_48h,MAPE_48h,MAE_72h,RMSE_72h,MASE_72h,MAPE_72h
Shunyi,Basis (univariat),77.22579799193393,113.07516210078313,1.3025804620828023,99.23343699714445,63.61978634004686,65.96580063687361,1.0730855859473667,61.49997163737576,80.43344146073407,85.15116801677569,1.3566843214203643,67.69933495147748,106.2367830224277,116.09064351695173,1.7919136029387224,73.16979728661302,159.5378623313633,183.8475410919912,2.6909518300736126,78.38941996940487
Shunyi,Basis + Feiertage,77.40246840239732,113.4623942452271,1.3055603914701528,99.32431949988916,76.97712612803346,78.91479453576156,1.2983860721275144,75.09243936273614,94.28759076376146,98.40446765968845,1.590364576855037,80.26798852325533,120.1218315220929,128.96037776177508,2.026115040295512,84.52886910211546,173.41566646611292,196.0387576042267,2.9250310755146876,87.58048525594216
Shunyi,Basis + Feiertage + Regressoren,68.73434436208505,99.50041798139537,1.1593536922658234,94.13405596989303,32.34087939865863,40.93976772383281,0.5454990265774783,28.154082052501195,32.70623868633521,39.10192791743561,0.5516616028427015,26.03033463499782,47.67668425130736,56.656320155755374,0.8041706141920385,32.73784246617473,72.71440541994129,88.99830293723956,1.2264860483782412,35.04167875806434
Shunyi,Behandelt + Feiertage + Regressoren,51.917773197882006,78.93776747890932,0.8757057713987078,82.51261307536457,24.635668598435785,31.696791113614296,0.4155339461823495,21.38004885210785,21.51598468878957,29.180752316760916,0.36291371545318707,16.366907178416135,37.878061275665466,47.91006760553158,0.6388956002035796,26.528594923180886,61.61181580014537,79.00458677169892,1.0392168107229693,29.307176281166537
Shunyi,Behandelt + FT + Reg + Log,41.269750500613455,70.53761998005108,0.6961037901187613,68.1613317874857,52.706782681554564,57.830736569189625,0.8890141264374897,49.03858527209175,50.776107331218945,54.31639678606521,0.8564491021144686,43.42997969547604,62.0677212497172,70.79074060644507,1.0469066442580188,42.579825568243976,55.830905093054184,65.70601760225163,0.9417092221204045,33.393350224184445
Tiantan,Seasonal Naive (Baseline),63.6916000761035,98.51265241490243,1.066149677902008,116.3147909014536,81.25,81.86727062752244,1.3600641407349245,88.18807934011923,83.75,84.92055110513591,1.401912268142153,75.32321206391401,113.375,125.87775154225362,1.8978125779178103,76.44847158712076,154.79166666666666,174.76575592616663,2.5910965552975616,80.84531853787496
Tiantan,Seasonal Naive (Vorjahr),71.95392244361422,106.3713082236235,1.204454765548081,237.6111444705292,9.75,10.758717395675006,0.16320769688819095,10.981322449116316,60.083333333333336,82.69068871402632,1.005749995353724,45.42805500503817,112.70833333333333,134.71559548421507,1.8866530772758825,69.93458521859125,156.95833333333334,183.59695272357524,2.627364932383826,77.20939880348982
Tiantan,Basis (univariat),76.37476455330416,109.8809367337937,1.278456351089499,96.40973495480327,46.89082673792303,49.054993505140665,0.7849173166235509,49.622733203953985,72.79253462898532,78.46400665755777,1.2184925053795468,61.22058666656881,105.67563714951388,116.68348484856402,1.7689310109091603,69.78740931427568,147.4081420604885,169.68935469000832,2.4675018839240614,74.64647758155562
Tiantan,Basis + Feiertage,79.13359174948607,113.73151820538227,1.3246370518896382,98.528620223701,55.83183560130176,57.71999803026675,0.9345831078490837,59.460657305078925,82.2909315116828,87.46563163709315,1.3774885545441649,69.8968528567272,115.02589910064574,125.26607680658962,1.925447392277931,76.97403846904608,156.5666349560251,177.65551578007737,2.6208081949443063,80.64007672166255
Tiantan,Basis + Feiertage + Regressoren,55.42731836312642,81.43191596220748,0.927811792280451,82.7246177460814,10.04334398804921,10.134487297044204,0.1681180555226021,11.027394514520168,21.68561974066084,30.505810773386646,0.3630010311247533,16.365366542958792,39.359725650179236,51.516603287992574,0.6588523254889034,23.48465305543361,55.21038500553028,72.052171401717,0.9241804903654265,25.233107545182875
Tiantan,Behandelt + Feiertage + Regressoren,42.74075954004355,66.50076105565793,0.7154483002853829,85.38939024095434,4.2417257423087165,4.449540849772769,0.07100331171626234,4.626598007076311,17.76211596994702,26.72407334923038,0.297324516852924,12.906475744703435,36.34992988290974,47.96075247718448,0.608470598793531,21.531560255392144,51.692791777740005,67.95529708258509,0.865298614540078,23.454235704106637
Tiantan,Behandelt + FT + Reg + Log,40.374433236748125,68.03144785314791,0.6758377704344298,67.95347018960324,41.42425837661743,42.17455317357232,0.6934110569178547,44.65770594524905,53.76773989859478,57.52439380953292,0.900031691870046,45.829707748835354,65.54390823092375,75.57665577934536,1.0971559289661545,43.113860583162584,61.35026220852227,71.23442722100572,1.026957435747645,35.21263686001204
Wanliu,Seasonal Naive (Baseline),61.269044901065456,95.13291542646698,1.0155459602112296,131.103167440491,81.5,82.02743443507178,1.3508778517906341,87.95873981884331,85.91666666666667,87.69359535716771,1.4240849337383885,74.47920498604338,106.70833333333333,113.40671643837209,1.768710725171684,76.06926598154836,152.66666666666666,170.77982901970594,2.530478757137466,80.51979703406295
Wanliu,Seasonal Naive (Vorjahr),70.78822126186853,103.20024663734655,1.1733281014762338,251.3433722811528,33.25,37.69615364994153,0.5511250131538477,34.36141046373989,67.20833333333333,88.49128959018132,1.1139907847332784,50.706244246692734,109.83333333333333,126.36834387350866,1.820508188813963,72.89968839456532,157.79861111111111,182.25719197819816,2.615541702985564,79.17868940577334
